type	doc_id	status	title
ЗАК	Z000000120_	Новый	О ратификации Конвенции о принудительном или обязательном труде
ЗАК	Z000000121_	Новый	О ратификации Договора об обеспечении полетов авиации вооруженных сил государств-участников Содружества Независимых Государств аэронавигационной информацией
ЗАК	Z000000113_	Обновленный	О детских деревнях семейного типа и домах юношества
ЗАК	Z000000111_	Обновленный	О ратификации Соглашения между Правительством Республики Казахстан, Правительством Кыргызской Республики и Правительством Республики Узбекистан о регулировании процессов миграции населения
ЗАК	Z000000112_	Новый	О ратификации Соглашения о сотрудничестве государств-участников Содружества Независимых Государств в борьбе с незаконной миграцией
ЗАК	Z000000114_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Республики Армения о свободной торговле и Протокола об изъятиях из режима свободной торговли к Соглашению между Правительством Республики Казахстан и Правительством Республики Армения о свободной торговле от 2 сентября 1999 года
ЗАК	Z000000110_	Обновленный	О жилищных строительных сбережениях в Республике Казахстан
ЗАК	Z000000109_	Утративший силу	Об оценочной деятельности в Республике Казахстан
ЗАК	Z000000108_	Новый	О внесении дополнения в Закон Республики Казахстан "О реабилитации жертв массовых политических репрессий"
ЗАК	Z000000107_	Утративший силу	Об административных процедурах
ЗАК	Z000000106_	Утративший силу	О государственном материальном резерве
ЗАК	Z000000105_	Новый	О внесении изменений и дополнений в Закон Республики Казахстан "Об экспортном контроле вооружений, военной техники и продукции двойного назначения"
ЗАК	Z000000099_	Утративший силу	О введении в действие положений Уголовно-исполнительного кодекса Республики Казахстан о льготных условиях содержания осужденных, отбывающих наказание в исправительных колониях общего и строгого режимов, а также в воспитательных колониях
ЗАК	Z000000098_	Новый	О внесении изменения и дополнений в Закон Республики Казахстан "О таможенном деле в Республике Казахстан"
ЗАК	Z000000100_	Новый	О ратификации Соглашения между Таможенным комитетом Министерства государственных доходов Республики Казахстан и Министерством государственных доходов Республики Армения о сотрудничестве и взаимном признании таможенных документов и таможенных обеспечений
ЗАК	Z000000101_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Российской Федерации об учреждении и условиях деятельности информационно-культурных центров
ЗАК	Z000000102_	Новый	О ратификации Соглашения Истисна'А  между Республикой Казахстан и Исламским Банком Развития по реконструкции последнего участка автодороги Караганда-Астана (секция IV между Вишневкой и Астаной)
ЗАК	Z000000103_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Международным центром улучшения кукурузы и пшеницы о сотрудничестве в сфере сельскохозяйственной науки
ЗАК	Z000000104_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Республики Индия о взаимных безвизовых поездках граждан - владельцев дипломатических и служебных паспортов
ЗАК	Z000000097_	Новый	О ратификации Договора между Республикой Казахстан, Кыргызской Республикой, Республикой Таджикистан и Республикой Узбекистан о совместных действиях по борьбе с терроризмом, политическим и религиозным экстремизмом, транснациональной организованной преступностью и иными угрозами стабильности и безопасности Сторон
ЗАК	Z000000095_	Новый	О внесении изменений и дополнений в Закон Республики Казахстан "О республиканском бюджете на 2000 год"
ЗАК	Z000000096_	Новый	О внесении изменений в некоторые законодательные акты Республики Казахстан по вопросам оценки имущества
ЗАК	Z000000094_	Обновленный	О присоединении Республики Казахстан к Конвенции об охране и использовании трансграничных водотоков и международных озер
ЗАК	Z000000090_	Обновленный	О ратификации Протокола о дополнениях к Соглашению о единых условиях транзита через территории государств- участников Таможенного союза от 22 января 1998 года
ЗАК	Z000000089_	Новый	О присоединении Республики Казахстан к Конвенции о трансграничном загрязнении воздуха на большие расстояния
ЗАК	Z000000091_	Новый	О присоединении Республики Казахстан к Конвенции о трансграничном воздействии промышленных аварий
ЗАК	Z000000092_	Новый	О ратификации Конвенции о доступе к информации, участию общественности в процессе принятия решений и доступе к правосудию по вопросам, касающимся окружающей среды
ЗАК	Z000000093_	Новый	О ратификации Договора о сотрудничестве государств-участников Содружества Независимых Государств в борьбе с терроризмом
ЗАК	Z000000087_	Обновленный	О ратификации Соглашения о порядке таможенного оформления и таможенного контроля товаров, перемещаемых между государствами-участниками Соглашения о создании зоны свободной торговли
ЗАК	Z000000086_	Новый	О присоединении Республики Казахстан к Конвенции об оценке воздействия на окружающую среду в трансграничном контексте
ЗАК	Z000000088_	Новый	О ратификации Соглашения между Республикой Казахстан и Республикой Таджикистан об избежании двойного налогообложения и предотвращении уклонения от уплаты налогов на доходы и имущество (капитал)
ЗАК	Z000000085_	Обновленный	Об охранной деятельности
ЗАК	Z000000084_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Республики Куба о порядке взаимных поездок граждан обоих государств
ЗАК	Z000000078_	Обновленный	О финансовом лизинге
ЗАК	Z000000072_	Обновленный	О государственной защите лиц, участвующих в уголовном процессе
ЗАК	Z000000073_	Обновленный	О ратификации Договора между Правительством Республики Казахстан и Правительством Российской Федерации об аренде испытательного полигона Сары-Шаган
ЗАК	Z000000074_	Обновленный	О ратификации Соглашения между Республикой Казахстан и Российской Федерацией об условиях использования и аренды испытательного полигона Сары-Шаган и обеспечения жизнедеятельности г. Приозерска
ЗАК	Z000000076_	Обновленный	О ратификации Договора между Правительством Республики Казахстан и Правительством Российской Федерации об аренде объектов и боевых полей 929 Государственного летно-испытательного центра Российской Федерации, расположенных на территории Республики Казахстан
ЗАК	Z000000080_	Обновленный	О ратификации Соглашения между Республикой Казахстан и Российской Федерацией о порядке использования 929 Государственного летно-испытательного центра (объекты и боевые поля, размещенные на территории Республики Казахстан) Министерства обороны Российской Федерации
ЗАК	Z000000068_	Обновленный	О ратификации Соглашения об упрощенном порядке таможенного оформления товаров, перемещаемых между государствами-участниками Таможенного союза
ЗАК	Z000000064_	Обновленный	О ратификации Конвенции между Правительством Республики Казахстан и Швейцарским Федеральным Советом об избежании двойного налогообложения в отношении налогов на доход и на капитал и Протокола к Конвенции между Правительством Республики Казахстан и Швейцарским Федеральным Советом об избежании двойного налогообложения в отношении налогов на доход и на капитал
ЗАК	Z000000071_	Обновленный	О ратификации Соглашения между Республикой Казахстан и Российской Федерацией о порядке использования 4 Государственного центрального межвидового полигона (объекты и боевые поля, размещенные на территории Республики Казахстан) Министерства обороны Российской Федерации
ЗАК	Z000000065_	Новый	О внесении изменений и дополнения в Закон Республики Казахстан "О налогах и других обязательных платежах в бюджет" по вопросам автотранспорта
ЗАК	Z000000066_	Новый	О ратификации Договора об обеспечении параллельной работы электроэнергетических систем государств-участников Содружества Независимых Государств
ЗАК	Z000000067_	Новый	О ратификации Протокола о внесении поправок в Соглашение о Межправительственной фельдъегерской связи
ЗАК	Z000000069_	Новый	О ратификации Соглашения об условиях работы регионального экологического центра Центральной Азии
ЗАК	Z000000070_	Новый	О ратификации Договора между Правительством Республики Казахстан и Правительством Российской Федерации об аренде объектов и боевых полей 4 Государственного центрального полигона Российской Федерации, расположенных на территории Республики Казахстан
ЗАК	Z000000075_	Новый	О внесении изменения и дополнений в некоторые законодательные акты Республики Казахстан по вопросам лизинга
ЗАК	Z000000077_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Французской Республики о взаимном поощрении и защите инвестиций и Протокола к нему
ЗАК	Z000000079_	Новый	О внесении изменений и дополнений в Закон Республики Казахстан "О лицензировании"
ЗАК	Z000000081_	Новый	О ратификации Соглашения между Республикой Казахстан и Российской Федерацией об условиях использования и аренды полигона Эмба
ЗАК	Z000000082_	Новый	О ратификации Договора между Правительством Республики Казахстан и Правительством Российской Федерации об аренде испытательного полигона Эмба
ЗАК	Z000000055_	Новый	О внесении изменений и дополнения в Закон Республики Казахстан "Об аварийно-спасательных службах и статусе спасателей"
ЗАК	Z000000056_	Новый	О признании утратившими силу некоторых законодательных актов Республики Казахстан по вопросам обеспечения единства измерений
ЗАК	Z000000057_	Новый	О внесении изменений в Уголовно-исполнительный кодекс Республики Казахстан
ЗАК	Z000000058_	Новый	О ратификации Протокола к Соглашению от 24 сентября 1993 года "О Коллективных миротворческих силах и совместных мерах по их материально-техническому обеспечению"
ЗАК	Z000000059_	Новый	О ратификации Соглашения о Коллективных миротворческих силах и совместных мерах по их материально-техническому обеспечению
ЗАК	Z000000060_	Новый	О ратификации Договора о дружбе и сотрудничестве между Республикой Казахстан и Республикой Армения
ЗАК	Z000000061_	Новый	О ратификации Соглашения о займе на сумму 3 400 000 долларов США между Министерством финансов Республики Казахстан (в качестве Заемщика) и Экспорт-Импорт Банком Кореи (в качестве Кредитора)
ЗАК	Z000000062_	Новый	О ратификации Соглашения между Республикой Казахстан и Республикой Таджикистан о принципах взимания косвенных налогов при экспорте и импорте товаров (работ, услуг)
ЗАК	Z000000053_	Обновленный	Об обеспечении единства измерений
ЗАК	Z000000052_	Новый	О признании утратившими силу некоторых законодательных актов Республики Казахстан (по вопросам персональных званий сотрудников таможенных служб)
ЗАК	Z000000054_	Новый	О присоединении Республики Казахстан к Конвенции об охране интересов производителей фонограмм от незаконного воспроизводства их фонограмм
ЗАК	Z000000051_	Новый	О внесении изменений в Закон Республики Казахстан "О чрезвычайных ситуациях природного и техногенного характера"
ЗАК	Z000000049_	Новый	О ратификации Договора между Республикой Казахстан и Республикой Индия о взаимной правовой помощи по уголовным делам
ЗАК	Z000000050_	Новый	О ратификации Соглашения между Республикой Казахстан, Китайской Народной Республикой и Кыргызской Республикой о точке стыка государственных границ трех государств
ЗАК	Z000000047_	Новый	О внесении изменений и дополнений в некоторые законодательные акты Республики Казахстан по вопросам борьбы с преступностью
ЗАК	Z000000048_	Новый	О внесении изменений и дополнений в некоторые законодательные акты Республики Казахстан по вопросам ношения форменной одежды
ЗАК	Z000000043_	Новый	О ратификации Договора между Республикой Казахстан и Украиной о передаче лиц, осужденных к лишению свободы, для дальнейшего отбывания наказания
ЗАК	Z000000044_	Новый	О ратификации Договора о порядке пребывания и взаимодействия сотрудников правоохранительных органов на территориях государств-участников Содружества Независимых Государств
ЗАК	Z000000045_	Новый	О внесении изменений в Закон Республики Казахстан "О национальной безопасности Республики Казахстан"
ЗАК	Z000000046_	Новый	О внесении дополнения в Закон Республики Казахстан "О борьбе с коррупцией"
ЗАК	Z000000041_	Новый	О внесении дополнения в Закон Республики Казахстан "О налогах и других обязательных платежах в бюджет"
ЗАК	Z000000042_	Новый	О внесении изменений и дополнений в некоторые законодательные акты Республики Казахстан по вопросам банковской тайны
ЗАК	Z000000039_	Новый	О внесении изменений в некоторые законодательные акты Республики Казахстан по вопросам государственной регистрации общественных объединений
ЗАК	Z000000040_	Новый	О внесении изменений в Указ Президента Республики Казахстан, имеющий силу закона, "О государственной регистрации юридических лиц"
ЗАК	Z000000035_	Новый	О ратификации Меморандума о взаимопонимании между Правительством Республики Казахстан и Правительством Королевства Саудовская Аравия
ЗАК	Z000000036_	Новый	О ратификации Соглашения между Республикой Казахстан и Государством Кувейт о поощрении и взаимной защите инвестиций
ЗАК	Z000000037_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Кувейтским Фондом Арабского Экономического Развития по использованию гранта на проект строительства нового правительственного здания
ЗАК	Z000000038_	Новый	О ратификации Конвенции о международных автомобильных перевозках пассажиров и багажа
ЗАК	Z990000034_	Обновленный	О ратификации Договора между Республикой Казахстан и Азербайджанской Республикой о передаче лиц, осужденных к лишению свободы, для дальнейшего отбывания наказания
ЗАК	Z990000014_	Обновленный	О ратификации Протокола о внесении изменений и дополнений в Соглашение о создании зоны свободной торговли от 15 апреля 1994 года
ЗАК	Z990000001_	Новый	О ратификации Договора между Республикой Казахстан и Российской Федерацией о сотрудничестве в охране внешних границ
ЗАК	Z990000002_	Новый	О ратификации Договора между Республикой Казахстан и Российской Федерацией о совместных усилиях в охране внешних границ
ЗАК	Z990000003_	Новый	О ратификации Соглашения между Республикой Казахстан, Китайской Народной Республикой и Российской Федерацией об определении точки стыка государственных границ трех государств
ЗАК	Z990000004_	Новый	О ратификации Протокола о продлении Договора о коллективной безопасности от 15 мая 1992 года
ЗАК	Z990000005_	Новый	О ратификации Соглашения о взаимодействии пограничных войск государств-участников Содружества Независимых Государств при возникновении кризисных ситуаций на внешних границах
ЗАК	Z990000006_	Новый	О ратификации Решения о нормативных документах по созданию и совершенствованию объединенной системы противовоздушной обороны государств-участников Содружества Независимых Государств
ЗАК	Z990000007_	Новый	О ратификации Соглашения между Республикой Казахстан, Кыргызской Республикой, Республикой Таджикистан и Республикой Узбекистан о сотрудничестве в области предупреждения и ликвидации чрезвычайных ситуаций
ЗАК	Z990000008_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Грузии о сотрудничестве в области предупреждения промышленных аварий, стихийных бедствий и ликвидации их последствий
ЗАК	Z990000009_	Новый	О ратификации Соглашения об обеспечении свободного и равного права пересечения физическими лицами границ государств-участников Таможенного союза и беспрепятственного перемещения ими товаров и валюты
ЗАК	Z990000010_	Новый	О ратификации Соглашения о порядке взаимного исполнения решений арбитражных, хозяйственных и экономических судов на территориях государств-участников Содружества
ЗАК	Z990000011_	Новый	О присоединении Республики Казахстан к Конвенции, отменяющей требование легализации иностранных официальных документов
ЗАК	Z990000012_	Новый	О ратификации Республикой Казахстан Конвенции 1976 года о трехсторонних консультациях (международные трудовые нормы)
ЗАК	Z990000013_	Новый	О ратификации Республикой Казахстан Конвенции 1971 года о представителях трудящихся
ЗАК	Z990000015_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Азербайджанской Республики о сотрудничестве в таможенных делах
ЗАК	Z990000016_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Республики Узбекистан о сотрудничестве в таможенных делах
ЗАК	Z990000017_	Новый	О ратификации Соглашения между Республикой Беларусь, Республикой Казахстан, Кыргызской Республикой и Российской Федерацией об упрощенном порядке приобретения гражданства
ЗАК	Z990000018_	Новый	О присоединении Республики Казахстан к Конвенции о политических правах женщин
ЗАК	Z990000019_	Новый	О присоединении Республики Казахстан к Конвенции о гражданстве замужней женщины
ЗАК	Z990000020_	Новый	О ратификации Договора о правовом статусе граждан одного государства, постоянно проживающих на территории другого государства
ЗАК	Z990000021_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Федеративной Республики Германия о техническом сотрудничестве
ЗАК	Z990000022_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Украины о сотрудничестве в области исследования и использования космического пространства
ЗАК	Z990000023_	Новый	О ратификации Соглашения между Правительством Республики Казахстан, с одной стороны, и Бельгийско- Люксембургским Экономическим Союзом, с другой стороны, о взаимном поощрении и защите инвестиций
ЗАК	Z990000024_	Новый	О ратификации Конвенции о защите прав инвестора
ЗАК	Z990000025_	Новый	О ратификации Соглашения о сотрудничестве в области кинематографии
ЗАК	Z990000026_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Азербайджанской Республики о сотрудничестве в области охраны промышленной собственности
ЗАК	Z990000027_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Федеративной Республики Германия о международных автомобильных перевозках пассажиров и грузов
ЗАК	Z990000028_	Новый	О ратификации Соглашения о займе между Республикой Казахстан и Исламским Банком Развития для проекта дороги Алматы-Гульшад
ЗАК	Z990000029_	Новый	О ратификации Республикой Казахстан Конвенции 1948 года о свободе ассоциации и защите права на организацию
ЗАК	Z990000030_	Новый	О ратификации Конвенции между Республикой Казахстан и Эстонской Республикой об избежании двойного налогообложения и предотвращении уклонения от уплаты налогов на доход и на капитал
ЗАК	Z990000031_	Новый	О ратификации Соглашения между Правительством Республики Казахстан и Правительством Грузии о сотрудничестве в области охраны промышленной собственности
ЗАК	Z990000032_	Новый	О ратификации Конвенции о взаимном признании и исполнении решений по делам об административных нарушениях правил дорожного движения
ЗАК	Z990000033_	Новый	О присоединении Республики Казахстан к Конвенции о взыскании за границей алиментов
ЗАК	Z990000497_	Новый	О внесении изменений и дополнений в Закон Республики Казахстан "Об акционерных обществах"
ЗАК	Z990000496_	Утративший силу	О принудительном лечении граждан, больных заразной формой туберкулеза
ЗАК	Z990000493_	Утративший силу	О труде в Республике Казахстан
ЗАК	Z990000494_	Утративший силу	О введении в действие Закона Республики Казахстан "О труде в Республике Казахстан"
ЗАК	Z990000491_	Новый	О внесении дополнения в Закон Республики Казахстан "О лицензировании"
ЗАК	Z990000492_	Новый	О внесении изменений и дополнений в Закон Республики Казахстан "О налогах и других обязательных платежах в бюджет"
ЗАК	Z990000495_	Новый	О ратификации Договора между Правительством Республики Казахстан и Правительством Республики Корея относительно займов Фонда Экономического Развития и Сотрудничества
ЗАК	Z990000490_	Утративший силу	О физической культуре и спорте
ЗАК	Z990000486_	Новый	О внесении изменений в Гражданский кодекс Республики Казахстан (особенная часть)
ЗАК	Z990000487_	Новый	О внесении изменения в Закон Республики Казахстан "О бюджетной системе"
ЗАК	Z990000488_	Новый	О внесении изменений и дополнений в некоторые законодательные акты Республики Казахстан по вопросу защиты прав граждан и юридических лиц на свободу предпринимательской деятельности
ЗАК	Z990000489_	Новый	О внесении дополнений в некоторые законодательные акты Республики Казахстан по вопросам поддержки малого предпринимательства
ЗАК	Z990000483_	Новый	О внесении изменений и дополнений в Закон Республики Казахстан "О занятости населения"
ЗАК	Z990000484_	Новый	О внесении изменений и дополнения в некоторые законодательные акты Республики Казахстан по вопросам оплаты труда работников социально-культурных учреждений
ЗАК	Z990000485_	Новый	О внесении изменений и дополнений в некоторые законодательные акты Республики Казахстан по вопросам налогообложения
ЗАК	Z990000474_	Утративший силу	О прожиточном минимуме
ЗАК	Z990000481_	Утративший силу	О приостановлении действия некоторых статей Закона Республики Казахстан "О социальной защите граждан, пострадавших вследствие экологического бедствия в Приаралье"
ЗАК	Z990000475_	Новый	О признании утратившими силу некоторых законодательных актов Республики Казахстан
ЗАК	Z990000476_	Новый	О внесении изменений в некоторые законодательные акты Республики Казахстан по вопросам социального обеспечения
ЗАК	Z990000477_	Новый	О внесении изменений в некоторые законодательные акты Республики Казахстан по вопросам социальной защиты населения
ЗАК	Z990000479_	Новый	О внесении изменений в Закон Республики Казахстан "Об исполнительном производстве и статусе судебных исполнителей"
ЗАК	Z990000480_	Новый	О внесении изменений в Закон Республики Казахстан "О социальной защите граждан, пострадавших вследствие ядерных испытаний на Семипалатинском испытательном ядерном полигоне"
ЗАК	Z990000482_	Новый	О внесении изменений и дополнений в некоторые законодательные акты Республики Казахстан по вопросам пенсионного и социального обеспечения
ЗАК	Z990000473_	Обновленный	О республиканском бюджете на 2000 год
ЗАК	Z990000472_	Новый	О внесении изменений и дополнений в некоторые законодательные акты Республики Казахстан по вопросам деятельности казенных предприятий
ЗАК	Z990000471_	Новый	О внесении изменений и дополнений в Указ Президента Республики Казахстан, имеющий силу Закона, "О лицензировании"
ЗАК	Z990000470_	Новый	О ратификации Соглашения о займе (Пилотный проект водоснабжения и санитарии г. Атырау) между Республикой Казахстан и Международным Банком Реконструкции и Развития
ЗАК	Z990000468_	Новый	О внесении изменения в Закон Республики Казахстан "О республиканском бюджете на 1999 год"
ЗАК	Z990000469_	Новый	О внесении дополнений в Указ Президента Республики Казахстан, имеющий силу Закона, "О государственном предприятии"
ЗАК	Z990000467_	Новый	О внесении изменений и дополнений в некоторые законодательные акты Республики Казахстан по вопросам недропользования и проведения нефтяных операций в Республике Казахстан
ЗАК	Z990000464_	Утративший силу	О государственном и гарантированном государством заимствовании и долге
ЗАК	Z990000465_	Новый	О признании утратившим силу Закона Республики Казахстан "О внешнем заимствовании и управлении внешним долгом"
ЗАК	Z990000466_	Новый	О внесении изменений и дополнений в некоторые законодательные акты Республики Казахстан по вопросам инвестиций
ЗАК	Z990000456_	Обновленный	О товарных знаках, знаках обслуживания, географических указаниях и наименованиях мест происхождения товаров
ЗАК	Z990000457_	Новый	О признании утратившими силу некоторых законодательных актов Республики Казахстан по товарным знакам, знакам обслуживания и наименованиям мест происхождения товаров
ЗАК	Z990000458_	Новый	О внесении изменений и дополнений в Закон Республики Казахстан "О государственной поддержке малого предпринимательства"
ЗАК	Z990000459_	Новый	О ратификации Акта о передаче и согласии (Проект реабилитации Узеньского нефтяного месторождения) между Республикой Казахстан, Международным Банком Реконструкции и Развития и закрытым акционерным обществом "Национальная нефтегазовая компания "Казахойл"
ЗАК	Z990000460_	Новый	О ратификации Соглашения о займе на сумму 3 825 000 долларов США между Министерством финансов Республики Казахстан (в качестве Заемщика) и Экспорт-Импорт Банком Кореи (в качестве Кредитора)
ЗАК	Z990000461_	Новый	О ратификации Договора о предоставлении ссуды между Кредитанштальт фюр Видерауфбау ("КфВ"), Франкфурт-на-Майне, и Республикой Казахстан ("Ссудополучатель"), представленный Министерством финансов, на сумму 27000000 немецких марок - Кредитная линия для содействия малому и среднему предпринимательству
ЗАК	Z990000462_	Новый	О внесении изменений и дополнений в Указ Президента Республики Казахстан, имеющий силу закона, "О государственных наградах Республики Казахстан"
ЗАК	Z990000463_	Новый	О внесении изменений и дополнений в Закон Республики Казахстан "О бюджетной системе"
ЗАК	Z990000451_	Утративший силу	О средствах массовой информации
ЗАК	Z990000453_	Утративший силу	О государственной службе
ЗАК	Z990000452_	Новый	О признании утратившими силу некоторых законодательных актов Казахской ССР по вопросам печати и массовой информации
ЗАК	Z990000454_	Новый	О внесении изменений в некоторые законодательные акты Республики Казахстан по вопросам государственной службы
ЗАК	Z990000455_	Новый	О признании утратившим силу Указа Президента Республики Казахстан, имеющего силу закона, "О государственной службе"
ЗАК	Z990000450_	Утративший силу	О сельской потребительской кооперации в Республике Казахстан
